MatchID,Date,HomeTeam,AwayTeam,Venue,Tournament,Round,HomeScore,AwayScore,HomeTriesScored,AwayTriesScored,HomePossession%,AwayPossession%,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PlayerName,PlayerTeam,PlayerPosition,PlayerNationality,PlayerAge,PlayerCaps,PlayerTries,PlayerConversions,PlayerPenalties,PlayerYellowCards,PlayerRedCards,TacklesMade,TacklesMissed,MetresCarried,Result
3323,2017-02-22,Wales Rugby,Uruguay Rugby,"Stade de France, Paris",Autumn Internationals,7,17,38,1,5,40,60,0,0,0,0,Lucas Faletau,Uruguay Rugby,Fly-half,Argentina,,78,0,3,2,0,0,2,3,55,Away Win
3324,2024-12-04,Canada Rugby,Spain Rugby,"Ellis Park, Johannesburg",Rugby Europe Championship,5,30,29,4,3,56,44,0,1,0,0,Malcolm Curry,Spain Rugby,Lock,Argentina,26,73,0,0,0,0,0,14,5,111,Home Win
3325,2019-12-02,Romania Rugby,New Zealand All Blacks,"Ellis Park, Johannesburg",Six Nations,8,26,38,2,4,59,41,1,0,0,0,Cian Hogg,New Zealand All Blacks,Hooker,New Zealand,29,57,2,0,0,0,0,11,6,46,Away Win
3326,2022-04-07,USA Eagles,Tonga Rugby,"Apia Park, Samoa",Autumn Internationals,3,48,38,6,5,49,51,0,0,0,0,Pieter Lowe,Tonga Rugby,Hooker,New Zealand,22,42,0,0,0,0,0,4,7,59,Home Win
3327,2024-09-05,Spain Rugby,USA Eagles,"Stade de France, Paris",World Rugby U20 Championship,8,24,13,2,2,41,59,2,0,0,0,Henry Johnson,Spain Rugby,Tighthead Prop,Argentina,25,94,1,0,0,0,0,6,0,0,Home Win
3328,2015-06-04,Argentina Pumas,Japan Brave Blossoms,"Stade de France, Paris",World Rugby U20 Championship,8,28,60,4,8,45,55,0,1,0,0,Ethan Caelan,Argentina Pumas,Left Wing,Argentina,29,109,2,0,0,0,0,18,8,179,Away Win
3329,2018-04-05,USA Eagles,Australia Wallabies,"Teufaiva Stadium, Tonga",,2,60,51,8,6,40,60,0,0,1,0,Josh Watson,USA Eagles,Tighthead Prop,New Zealand,30,84,0,0,0,1,0,17,4,124,Home Win
3330,2023-11-06,South Africa Springboks,Argentina Pumas,"Teufaiva Stadium, Tonga",Rugby Europe Championship,6,31,23,5,3,65,35,0,1,0,0,Hamish Porter,South Africa Springboks,Scrum-half,South Africa,25,44,3,0,0,0,0,13,,52,Home Win
3331,2015-03-08,Tonga Rugby,Uruguay Rugby,"Apia Park, Samoa",Rugby World Cup,8,33,6,5,0,42,58,0,1,0,1,Stuart Faletau,Tonga Rugby,Blindside Flanker,Tonga,26,17,1,0,0,0,0,18,8,107,Home Win
3332,2021-01-13,Tonga Rugby,Romania Rugby,"Twickenham, London",The Rugby Championship,4,57,17,6,1,38,62,1,0,0,0,Owen Watson,Romania Rugby,Hooker,France,20,10,0,0,0,0,0,,3,50,Home Win
3333,2024-06-14,England Rugby,Italy Rugby,"Mikheil Meskhi Stadium, Tbilisi",Six Nations,6,17,49,1,6,39,61,1,0,0,0,Hugo van der Merwe,Italy Rugby,Blindside Flanker,South Africa,25,69,0,0,0,0,0,15,3,56,Away Win
3334,2023-10-24,England Rugby,Tonga Rugby,"Stade de France, Paris",Autumn Internationals,6,54,40,7,4,45,55,0,0,0,0,Richie Kolbe,Tonga Rugby,Lock,New Zealand,30,69,3,0,0,0,0,6,4,26,Home Win
3335,2021-03-04,Italy Rugby,Canada Rugby,"Ellis Park, Johannesburg",Rugby Europe Championship,4,59,41,7,5,49,51,0,0,0,0,Hamish Ntamack,Italy Rugby,Tighthead Prop,Italy,29,66,0,0,0,0,0,18,5,,Home Win
3336,2016-10-05,France XV,Wales Rugby,"Mikheil Meskhi Stadium, Tbilisi",The Rugby Championship,5,35,27,6,3,49,51,0,0,0,0,Richie Jones,France XV,Fullback,Senegal,29,26,1,0,4,0,0,4,8,53,Home Win
3337,2020-02-11,South Africa Springboks,England Rugby,"Principality Stadium, Cardiff",Six Nations,4,30,17,5,1,54,46,0,0,0,0,Callum Henshaw,South Africa Springboks,Loosehead Prop,South Africa,27,27,2,0,0,0,0,18,5,179,Home Win
3338,2019-12-18,New Zealand All Blacks,Spain Rugby,"Aviva Stadium, Dublin",Autumn Internationals,5,43,48,5,5,35,65,0,0,0,0,Cheslin Russell,New Zealand All Blacks,Lock,New Zealand,27,32,2,0,0,0,0,13,4,162,Away Win
3339,2021-02-26,Australia Wallabies,South Africa Springboks,"Ellis Park, Johannesburg",Six Nations,2,52,12,7,0,48,52,1,0,0,0,Mason de Klerk,Australia Wallabies,Hooker,New Zealand,24,84,3,0,0,0,0,14,8,41,Home Win
3340,2018-08-11,Uruguay Rugby,Argentina Pumas,"ANZ National Stadium, Suva",Rugby World Cup,8,49,39,7,7,36,64,0,0,0,0,William Williams,Argentina Pumas,Fly-half,Argentina,29,51,3,2,3,0,0,6,1,98,Home Win
3341,2016-06-26,Samoa Rugby,Tonga Rugby,"Aviva Stadium, Dublin",Rugby World Cup,4,23,47,2,8,44,56,0,0,0,0,Kieran Hogg,Tonga Rugby,Fly-half,Tonga,28,40,3,0,2,0,0,11,1,28,Away Win
3342,2020-08-01,Ireland Rugby,England Rugby,"National Stadium, Tokyo",The Rugby Championship,7,34,46,4,6,47,53,0,0,0,0,Beauden Kolbe,England Rugby,Inside Centre,New Zealand,28,53,2,0,0,1,0,15,4,123,Away Win
3343,2019-10-04,Wales Rugby,Canada Rugby,"Principality Stadium, Cardiff",Pacific Nations Cup,8,25,44,1,5,58,42,0,0,0,0,Cian Porter,Wales Rugby,Lock,New Zealand,24,44,0,0,0,0,0,13,2,103,Away Win
3344,2021-07-04,Italy Rugby,Uruguay Rugby,"Murrayfield, Edinburgh",Autumn Internationals,3,15,18,0,0,62,38,0,0,0,0,Siya Jones,Italy Rugby,Hooker,South Africa,18,106,3,0,0,0,0,9,0,6,Away Win
3345,2024-07-22,Samoa Rugby,Italy Rugby,"ANZ National Stadium, Suva",,1,28,74,5,8,41,59,1,0,0,0,Callum Caelan,Italy Rugby,Fullback,South Africa,31,43,2,0,2,0,0,4,6,0,Away Win
3346,2024-01-17,France XV,England Rugby,"Eden Park, Auckland",Rugby Europe Championship,5,35,30,7,4,51,49,0,1,0,0,James Doris,France XV,Left Wing,France,25,85,1,0,0,1,0,16,1,164,Home Win
3347,2017-09-11,France XV,Argentina Pumas,"Ellis Park, Johannesburg",The Rugby Championship,6,24,48,2,7,48,52,0,0,0,0,Malcolm Hogg,France XV,Tighthead Prop,France,23,71,3,0,0,0,0,17,7,6,Away Win
3348,2015-09-13,Georgia Rugby,Samoa Rugby,"Stade de France, Paris",Rugby Europe Championship,3,65,58,7,7,41,59,0,0,0,0,Tadhg Kolbe,Samoa Rugby,Openside Flanker,Samoa,29,54,2,0,0,0,0,3,8,94,Home Win
3349,2018-05-13,France XV,Georgia Rugby,"ANZ National Stadium, Suva",World Rugby U20 Championship,2,15,62,0,8,51,49,0,0,0,0,Benjamin Johnson,France XV,Lock,Ivory Coast,25,5,2,0,0,0,0,18,2,98,Away Win
3350,2016-11-21,South Africa Springboks,Italy Rugby,"Aviva Stadium, Dublin",Rugby World Cup,4,42,10,5,1,36,64,0,0,0,1,Josh Kolbe,South Africa Springboks,Lock,South Africa,31,70,1,0,0,0,0,9,5,4,Home Win
3351,2019-01-04,Romania Rugby,Ireland Rugby,"Stade de France, Paris",Pacific Nations Cup,6,60,42,8,6,51,49,1,0,0,0,Justin Johnson,Romania Rugby,Lock,Romania,29,66,3,0,0,0,0,6,2,57,Home Win
3352,2015-07-17,France XV,Japan Brave Blossoms,"Apia Park, Samoa",Rugby Europe Championship,5,9,12,0,0,44,56,0,1,0,0,Lucas Williams,France XV,Outside Centre,France,29,14,3,0,0,0,0,4,8,47,Away Win
3353,2022-01-24,Scotland Rugby,Spain Rugby,"Apia Park, Samoa",Pacific Nations Cup,8,0,22,0,4,62,38,1,1,0,0,Stuart Caelan,Scotland Rugby,Number 8,Australia,21,89,2,0,0,0,0,8,7,171,Away Win
3354,2017-12-04,Samoa Rugby,France XV,"Stadio Olimpico, Rome",Six Nations,1,56,40,8,6,53,47,0,0,0,0,Justin Ntamack,Samoa Rugby,Number 8,New Zealand,31,11,3,0,0,0,0,3,5,27,Home Win
3355,2017-08-21,New Zealand All Blacks,Ireland Rugby,"Stadio Olimpico, Rome",Pacific Nations Cup,3,46,0,7,0,40,60,1,0,0,0,Siya Doris,Ireland Rugby,Openside Flanker,Ireland,28,71,3,0,0,0,0,10,2,146,Home Win
3356,2018-03-08,South Africa Springboks,Romania Rugby,"Estadio Jose Amalfitani, Buenos Aires",Autumn Internationals,3,48,6,5,0,36,64,1,0,0,0,Beauden Jones,Romania Rugby,Loosehead Prop,France,25,32,0,0,0,0,0,6,2,104,Home Win
3357,2023-10-14,Italy Rugby,Canada Rugby,"Mikheil Meskhi Stadium, Tbilisi",Pacific Nations Cup,3,43,30,7,3,39,61,1,0,0,0,Josh van der Merwe,Canada Rugby,Openside Flanker,New Zealand,27,17,0,0,0,0,0,0,6,123,Home Win
3358,2021-03-21,England Rugby,Canada Rugby,"ANZ National Stadium, Suva",Autumn Internationals,8,12,30,0,2,62,38,1,1,0,0,Callum Williams,England Rugby,Left Wing,England,19,103,3,0,0,0,0,3,2,61,Away Win
3359,2021-09-10,Tonga Rugby,Japan Brave Blossoms,"ANZ National Stadium, Suva",Autumn Internationals,8,13,23,1,4,56,44,0,1,0,0,Alun Johnson,Japan Brave Blossoms,Lock,Japan,28,99,0,0,0,0,0,14,7,37,Away Win
3360,2019-09-24,Fiji Rugby,Georgia Rugby,"Mikheil Meskhi Stadium, Tbilisi",Autumn Internationals,8,19,11,1,1,57,43,0,0,0,0,Malcolm Smith,Georgia Rugby,Lock,Georgia,22,110,3,0,0,0,0,15,0,154,Home Win
3361,2019-01-25,Scotland Rugby,Tonga Rugby,"Stadio Olimpico, Rome",The Rugby Championship,8,3,10,0,1,43,57,0,1,0,0,Benjamin Itoje,Tonga Rugby,Fly-half,New Zealand,21,55,3,5,4,0,0,18,8,33,Away Win
3362,2016-02-18,Argentina Pumas,USA Eagles,"Stadium Australia, Sydney",Autumn Internationals,4,15,54,0,6,63,37,0,0,0,0,Tadhg Faletau,Argentina Pumas,Left Wing,Argentina,20,49,1,0,0,0,0,2,2,48,Away Win
3363,2021-11-12,Romania Rugby,South Africa Springboks,"Estadio Jose Amalfitani, Buenos Aires",World Rugby U20 Championship,3,10,52,2,8,60,40,0,0,0,0,Siya Caelan,South Africa Springboks,Left Wing,South Africa,31,85,3,0,0,1,0,13,8,175,Away Win
3364,2017-01-07,Ireland Rugby,England Rugby,"Apia Park, Samoa",World Rugby U20 Championship,1,69,19,8,2,61,39,2,0,0,0,Finn Curry,England Rugby,Blindside Flanker,South Africa,24,99,2,0,0,0,0,10,8,39,Home Win
3365,2015-02-23,Tonga Rugby,Uruguay Rugby,"Principality Stadium, Cardiff",Rugby Europe Championship,3,56,68,8,8,65,35,0,0,0,0,Conor Ntamack,Uruguay Rugby,Hooker,Uruguay,33,49,3,0,0,0,0,14,3,164,Away Win
3366,2019-12-19,Ireland Rugby,Japan Brave Blossoms,"Apia Park, Samoa",Rugby Europe Championship,1,3,10,0,1,37,63,2,1,0,1,Liam Russell,Ireland Rugby,Lock,Ireland,24,114,3,0,0,0,0,,3,68,Away Win
3367,2020-08-07,South Africa Springboks,Australia Wallabies,"Apia Park, Samoa",World Rugby U20 Championship,6,44,21,7,2,49,51,0,1,0,0,Malcolm Ntamack,Australia Wallabies,Outside Centre,Australia,20,76,3,0,0,0,0,0,1,179,Home Win
3368,2024-09-02,USA Eagles,Georgia Rugby,"Principality Stadium, Cardiff",Autumn Internationals,7,39,41,5,5,46,54,2,0,0,0,Rory Smith,Georgia Rugby,Lock,Georgia,22,108,0,0,0,0,0,19,5,54,Away Win
3369,2016-12-05,Uruguay Rugby,Tonga Rugby,"Teufaiva Stadium, Tonga",Pacific Nations Cup,5,30,8,4,1,55,45,0,0,0,0,Hamish Watson,Tonga Rugby,Number 8,Tonga,31,62,2,0,0,1,0,15,8,124,Home Win
3370,2020-08-10,Samoa Rugby,Scotland Rugby,"Teufaiva Stadium, Tonga",Rugby Europe Championship,7,18,3,2,0,50,50,0,0,0,0,James Williams,Samoa Rugby,Fullback,,26,64,3,0,4,0,0,12,6,161,Home Win
3371,2017-06-26,Samoa Rugby,Spain Rugby,"Murrayfield, Edinburgh",Pacific Nations Cup,8,59,42,7,6,59,41,0,1,0,0,Rory Doris,Samoa Rugby,Outside Centre,New Zealand,24,113,0,0,0,0,0,13,5,18,Home Win
3372,2017-12-03,Argentina Pumas,South Africa Springboks,"Ellis Park, Johannesburg",Pacific Nations Cup,1,44,44,6,4,63,37,0,0,0,0,Sam Johnson,South Africa Springboks,Left Wing,South Africa,27,101,0,0,0,0,0,3,8,44,Draw
3373,2022-02-26,Italy Rugby,USA Eagles,"Eden Park, Auckland",Pacific Nations Cup,7,39,40,6,4,57,43,0,0,0,0,Lucas Porter,USA Eagles,Number 8,South Africa,,68,2,0,0,0,0,16,6,147,Away Win
3374,2021-12-15,Spain Rugby,France XV,"Ellis Park, Johannesburg",Autumn Internationals,2,27,52,3,7,65,35,1,0,0,0,Kieran Russell,France XV,Scrum-half,Senegal,31,33,2,0,0,0,0,2,0,94,Away Win
3375,2024-12-09,Georgia Rugby,Romania Rugby,"Ellis Park, Johannesburg",The Rugby Championship,7,47,53,7,7,49,51,0,0,0,0,Cian Barrett,Romania Rugby,Lock,Romania,32,50,0,0,0,0,0,3,7,122,Away Win
3376,2022-05-16,Spain Rugby,Japan Brave Blossoms,"Ellis Park, Johannesburg",Autumn Internationals,4,58,68,8,8,50,50,2,0,0,0,Benjamin Henshaw,Japan Brave Blossoms,Openside Flanker,South Africa,25,69,2,0,0,0,0,7,1,41,Away Win
3377,2019-04-13,Spain Rugby,New Zealand All Blacks,"ANZ National Stadium, Suva",Rugby World Cup,3,14,38,1,5,54,46,2,0,0,0,Callum Doris,New Zealand All Blacks,Loosehead Prop,New Zealand,21,65,0,0,0,0,0,3,1,179,Away Win
3378,2022-05-03,South Africa Springboks,Georgia Rugby,"Principality Stadium, Cardiff",,2,17,30,2,3,64,36,0,2,0,0,Finn van der Merwe,Georgia Rugby,Lock,Georgia,25,26,3,0,0,0,0,6,6,119,Away Win
3379,2022-04-07,USA Eagles,Spain Rugby,"Stadio Olimpico, Rome",The Rugby Championship,7,8,25,1,3,50,50,0,0,0,1,Hugo Watson,USA Eagles,Outside Centre,South Africa,28,17,0,0,0,0,0,6,4,80,Away Win
3380,2016-04-12,Uruguay Rugby,Japan Brave Blossoms,"Stade de France, Paris",Rugby World Cup,3,24,43,3,4,53,47,0,0,0,0,Mason de Klerk,Uruguay Rugby,Number 8,Uruguay,23,16,0,0,0,0,0,1,3,130,Away Win
3381,2017-08-27,Argentina Pumas,Samoa Rugby,"ANZ National Stadium, Suva",Autumn Internationals,7,43,24,6,2,40,60,0,0,0,0,Sean Jones,Argentina Pumas,Right Wing,Argentina,23,55,3,0,0,0,0,6,7,136,Home Win
3382,2019-12-27,Argentina Pumas,Tonga Rugby,"Estadio Jose Amalfitani, Buenos Aires",Six Nations,8,37,48,3,5,55,45,0,0,0,0,Noah Watson,Tonga Rugby,Inside Centre,Tonga,28,98,1,0,0,0,0,20,2,158,Away Win
3383,2018-03-28,Samoa Rugby,Italy Rugby,"Teufaiva Stadium, Tonga",World Rugby U20 Championship,6,29,47,2,5,51,49,0,2,0,0,James Taylor,Samoa Rugby,Right Wing,New Zealand,26,28,0,0,0,0,0,8,0,152,Away Win
3384,2024-07-08,Canada Rugby,New Zealand All Blacks,"ANZ National Stadium, Suva",Rugby Europe Championship,5,64,25,8,3,46,54,0,0,0,0,Owen Watson,New Zealand All Blacks,Right Wing,New Zealand,27,46,1,0,0,1,0,16,7,67,Home Win
3385,2015-02-18,Tonga Rugby,Japan Brave Blossoms,"Mikheil Meskhi Stadium, Tbilisi",Rugby Europe Championship,2,0,8,0,1,58,42,0,2,0,0,Antoine Lowe,Tonga Rugby,Loosehead Prop,New Zealand,23,18,0,0,0,0,0,19,3,47,Away Win
3386,2023-02-26,Ireland Rugby,Spain Rugby,"Stade de France, Paris",The Rugby Championship,3,58,32,8,3,45,55,0,0,1,1,Jamie Curry,Spain Rugby,Inside Centre,Argentina,26,26,0,0,0,0,0,11,,133,Home Win
3387,2016-11-11,Ireland Rugby,Fiji Rugby,"Eden Park, Auckland",Autumn Internationals,7,53,29,5,2,62,38,0,0,0,0,Siya Jones,Ireland Rugby,Fly-half,New Zealand,23,18,0,3,2,1,0,4,,8,Home Win
3388,2019-03-09,Georgia Rugby,Italy Rugby,"National Stadium, Tokyo",World Rugby U20 Championship,6,26,61,4,7,39,61,1,0,0,0,Henry Furlong,Georgia Rugby,Left Wing,Georgia,30,31,1,0,0,0,0,0,7,,Away Win
3389,2016-03-25,Tonga Rugby,Italy Rugby,"Apia Park, Samoa",Rugby World Cup,2,24,35,2,3,61,39,0,0,0,0,Taulupe Watson,Tonga Rugby,Lock,New Zealand,31,59,2,0,0,0,0,4,4,4,Away Win
3390,2016-06-18,Samoa Rugby,England Rugby,"ANZ National Stadium, Suva",Rugby Europe Championship,3,54,15,7,0,58,42,1,0,0,0,Beauden Faletau,Samoa Rugby,Outside Centre,New Zealand,,30,1,0,0,0,0,19,4,123,Home Win
3391,2015-11-22,England Rugby,Spain Rugby,"Ellis Park, Johannesburg",World Rugby U20 Championship,1,48,44,7,6,46,54,0,0,0,0,Romain Russell,England Rugby,Lock,England,23,120,1,0,0,1,0,3,2,7,Home Win
3392,2023-04-05,Spain Rugby,Japan Brave Blossoms,"Estadio Jose Amalfitani, Buenos Aires",World Rugby U20 Championship,7,27,39,4,6,48,52,0,0,0,0,Sean Kolbe,Spain Rugby,Hooker,Spain,21,62,3,0,0,0,0,9,3,53,Away Win
3393,2023-08-21,Spain Rugby,Fiji Rugby,"Estadio Jose Amalfitani, Buenos Aires",Rugby World Cup,7,49,70,6,8,36,64,0,0,0,0,Faf Curry,Spain Rugby,Fullback,Argentina,24,54,1,0,4,0,0,6,8,141,Away Win
3394,2024-06-14,New Zealand All Blacks,Japan Brave Blossoms,"ANZ National Stadium, Suva",Autumn Internationals,1,24,38,3,5,56,44,0,0,0,0,Finn Ntamack,New Zealand All Blacks,Fullback,New Zealand,26,52,1,0,1,0,0,8,6,116,Away Win
3395,2019-03-09,France XV,South Africa Springboks,"Aviva Stadium, Dublin",World Rugby U20 Championship,7,23,38,2,4,57,43,0,0,0,0,Stuart Curry,South Africa Springboks,Loosehead Prop,South Africa,21,101,2,0,0,0,0,3,8,35,Away Win
3396,2022-10-19,France XV,Romania Rugby,"Principality Stadium, Cardiff",Six Nations,5,41,18,4,0,61,39,1,0,0,0,Ethan Johnson,France XV,Fly-half,Ivory Coast,23,114,3,4,1,0,0,18,1,114,Home Win
3397,2024-12-26,Romania Rugby,Canada Rugby,"Mikheil Meskhi Stadium, Tbilisi",Rugby World Cup,6,36,36,5,3,49,51,0,0,0,0,Benjamin Hogg,Romania Rugby,Hooker,France,22,100,3,0,0,0,0,,6,104,Draw
3398,2019-06-03,Georgia Rugby,Argentina Pumas,"Eden Park, Auckland",Rugby World Cup,6,56,30,8,4,45,55,1,0,0,0,Conor Porter,Argentina Pumas,Left Wing,Argentina,27,2,0,0,0,0,0,8,,88,Home Win
3399,2017-10-09,Ireland Rugby,South Africa Springboks,"Stadium Australia, Sydney",The Rugby Championship,5,32,53,6,7,39,61,0,0,0,0,Alun Johnson,South Africa Springboks,Lock,South Africa,27,7,3,0,0,0,0,20,6,150,Away Win
3400,2023-03-07,Ireland Rugby,Argentina Pumas,"Estadio Jose Amalfitani, Buenos Aires",Pacific Nations Cup,3,35,47,5,6,47,53,1,0,0,0,Josh Russell,Argentina Pumas,Lock,Argentina,24,115,1,0,0,0,0,19,4,50,Away Win
3401,2019-10-22,New Zealand All Blacks,Canada Rugby,"ANZ National Stadium, Suva",Rugby Europe Championship,5,50,49,7,6,42,58,0,0,0,0,Finn Brown,Canada Rugby,Right Wing,Canada,27,53,1,0,0,0,0,20,3,103,Home Win
3402,2017-05-02,USA Eagles,Romania Rugby,"National Stadium, Tokyo",World Rugby U20 Championship,2,34,11,4,1,58,42,0,0,0,0,Finn van der Merwe,USA Eagles,Tighthead Prop,USA,24,52,2,0,0,0,0,5,8,146,Home Win
3403,2022-04-28,USA Eagles,Tonga Rugby,"National Stadium, Tokyo",Six Nations,2,14,14,1,2,51,49,0,0,0,0,Mason Lowe,USA Eagles,Tighthead Prop,USA,25,60,0,0,0,0,0,19,0,148,Draw
3404,2016-12-05,Argentina Pumas,Italy Rugby,"Mikheil Meskhi Stadium, Tbilisi",World Rugby U20 Championship,3,20,43,4,7,47,53,0,1,0,0,Richie Dupont,Italy Rugby,Loosehead Prop,Argentina,33,51,3,0,0,0,0,9,6,177,Away Win
3405,2024-12-18,New Zealand All Blacks,Romania Rugby,"Stade de France, Paris",World Rugby U20 Championship,8,20,46,3,5,48,52,0,0,0,0,Tadhg Watson,Romania Rugby,Lock,Romania,32,95,2,0,0,0,0,8,3,134,Away Win
3406,2020-11-19,Wales Rugby,Georgia Rugby,,World Rugby U20 Championship,1,44,23,6,1,46,54,0,2,0,0,Henry Smith,Georgia Rugby,Number 8,Georgia,21,109,1,0,0,0,0,11,5,82,Home Win
3407,2024-03-04,Canada Rugby,Australia Wallabies,"Aviva Stadium, Dublin",Autumn Internationals,7,29,26,2,2,53,47,2,0,0,0,Oliver Porter,Canada Rugby,Outside Centre,Canada,30,66,2,0,0,0,0,14,5,146,Home Win
3408,2023-06-18,USA Eagles,Romania Rugby,"Estadio Jose Amalfitani, Buenos Aires",World Rugby U20 Championship,3,65,16,8,1,63,37,1,1,0,0,Taulupe Porter,Romania Rugby,Hooker,Romania,30,40,3,0,0,0,0,17,0,140,Home Win
3409,2024-09-03,Canada Rugby,Australia Wallabies,"Ellis Park, Johannesburg",Pacific Nations Cup,7,26,22,2,4,57,43,1,0,0,0,Cheslin Jones,Canada Rugby,Lock,New Zealand,22,111,0,0,0,0,0,12,6,166,Home Win
3410,2024-01-01,England Rugby,Fiji Rugby,"Principality Stadium, Cardiff",Autumn Internationals,7,29,12,3,2,62,38,0,1,0,0,Finn Henshaw,Fiji Rugby,Fly-half,Fiji,30,34,2,0,2,0,0,18,5,42,Home Win
3411,2017-03-01,Spain Rugby,Japan Brave Blossoms,"Stadium Australia, Sydney",World Rugby U20 Championship,6,30,63,2,7,38,62,0,0,0,0,Stuart Russell,Spain Rugby,Outside Centre,Spain,33,22,0,0,0,0,0,5,2,111,Away Win
3412,2021-07-21,New Zealand All Blacks,Italy Rugby,"Stadio Olimpico, Rome",World Rugby U20 Championship,6,29,18,4,0,56,44,1,2,0,0,Sean Johnson,New Zealand All Blacks,Right Wing,New Zealand,22,57,1,0,0,0,0,13,6,42,Home Win
3413,2020-03-02,Tonga Rugby,Fiji Rugby,"Teufaiva Stadium, Tonga",Rugby World Cup,4,24,30,3,2,60,40,0,2,0,0,Finn Furlong,Fiji Rugby,Loosehead Prop,Fiji,23,113,3,0,0,0,0,15,7,,Away Win
3414,2024-03-15,Ireland Rugby,France XV,"Twickenham, London",Autumn Internationals,6,57,30,7,5,55,45,0,0,0,0,Finn Caelan,Ireland Rugby,Lock,Ireland,31,105,0,0,0,0,0,,1,174,Home Win
3415,2024-05-25,Italy Rugby,Japan Brave Blossoms,"Twickenham, London",,3,52,59,7,8,40,60,0,0,0,0,Lucas Russell,Japan Brave Blossoms,Fullback,New Zealand,28,23,3,0,4,0,0,2,5,165,Away Win
3416,2023-05-28,Australia Wallabies,Japan Brave Blossoms,"Aviva Stadium, Dublin",Rugby World Cup,8,25,47,1,5,41,59,1,0,0,0,Siya Taylor,Australia Wallabies,Lock,Australia,29,33,1,0,0,0,0,15,2,105,Away Win
3417,2023-06-07,New Zealand All Blacks,Samoa Rugby,"Teufaiva Stadium, Tonga",Rugby Europe Championship,8,24,62,4,8,51,49,0,0,0,0,Charles Caelan,New Zealand All Blacks,Lock,New Zealand,,73,0,0,0,0,0,14,2,6,Away Win
3418,2022-12-26,Fiji Rugby,Italy Rugby,"Apia Park, Samoa",Six Nations,4,58,3,8,0,46,54,0,0,0,0,Callum Dupont,Fiji Rugby,Lock,Fiji,28,47,3,0,0,0,0,13,7,20,Home Win
3419,2024-03-16,Argentina Pumas,Spain Rugby,"Ellis Park, Johannesburg",Rugby World Cup,1,66,24,8,3,53,47,0,1,0,0,Faf Faletau,Argentina Pumas,Number 8,Argentina,21,,2,0,0,0,0,9,8,140,Home Win
3420,2016-06-23,Wales Rugby,Australia Wallabies,"Teufaiva Stadium, Tonga",Pacific Nations Cup,7,21,42,3,6,57,43,0,2,1,0,Benjamin Caelan,Wales Rugby,Lock,New Zealand,31,73,2,0,0,1,0,16,3,19,Away Win
3421,2020-04-09,Australia Wallabies,Uruguay Rugby,"Teufaiva Stadium, Tonga",Pacific Nations Cup,6,59,65,8,7,44,56,0,1,0,0,Finn van der Merwe,Australia Wallabies,Blindside Flanker,Australia,31,91,0,0,0,0,0,9,6,115,Away Win
3422,2016-02-10,Samoa Rugby,USA Eagles,"Ellis Park, Johannesburg",Pacific Nations Cup,8,30,38,3,4,44,56,0,0,0,0,Malcolm Doris,USA Eagles,Tighthead Prop,USA,26,5,0,0,0,0,0,3,1,65,Away Win
3423,2018-12-10,Tonga Rugby,South Africa Springboks,"Principality Stadium, Cardiff",Rugby Europe Championship,4,8,48,1,7,61,39,0,0,0,0,Finn Caelan,Tonga Rugby,Openside Flanker,New Zealand,26,78,0,0,0,0,0,1,0,26,Away Win
3424,2017-09-05,Japan Brave Blossoms,New Zealand All Blacks,"Stade de France, Paris",Rugby World Cup,7,26,32,4,3,53,47,0,0,0,1,James Itoje,Japan Brave Blossoms,Loosehead Prop,Japan,20,24,2,0,0,0,0,5,0,78,Away Win
3425,2020-05-12,Tonga Rugby,Italy Rugby,"Stadium Australia, Sydney",Rugby Europe Championship,3,20,62,1,8,63,37,0,0,0,0,Owen Williams,Italy Rugby,Scrum-half,Argentina,,29,1,0,0,0,1,1,6,,Away Win
3426,2022-07-03,Fiji Rugby,Australia Wallabies,"National Stadium, Tokyo",World Rugby U20 Championship,1,16,29,2,4,43,57,0,0,0,0,Noah van der Merwe,Fiji Rugby,Lock,Fiji,29,66,0,0,0,0,0,9,8,89,Away Win
3427,2022-04-16,Scotland Rugby,Japan Brave Blossoms,"Twickenham, London",The Rugby Championship,8,38,33,7,3,46,54,0,0,0,0,James Curry,Scotland Rugby,Lock,Australia,26,81,2,0,0,0,0,15,7,112,Home Win
3428,2024-02-18,Argentina Pumas,Canada Rugby,"Twickenham, London",The Rugby Championship,6,38,27,5,3,59,41,0,1,0,1,Ethan Hogg,Canada Rugby,Loosehead Prop,New Zealand,31,64,0,0,0,0,0,14,1,133,Home Win
3429,2017-06-12,Samoa Rugby,Italy Rugby,"National Stadium, Tokyo",Rugby World Cup,7,39,39,5,4,63,37,0,1,0,0,Stuart Brown,Samoa Rugby,Left Wing,Samoa,25,12,1,0,0,0,0,0,1,143,Draw
3430,2020-08-05,Italy Rugby,Wales Rugby,"ANZ National Stadium, Suva",The Rugby Championship,4,38,39,4,4,52,48,0,0,0,0,James Watson,Wales Rugby,Lock,Wales,29,110,2,0,0,0,0,4,7,111,Away Win
3431,2023-12-23,France XV,Spain Rugby,"Apia Park, Samoa",Six Nations,8,6,40,0,4,41,59,0,0,1,0,Sam van der Merwe,Spain Rugby,Openside Flanker,Spain,22,117,3,0,0,0,0,12,8,114,Away Win
