MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV1483,Gone with the Wind,1982,Horror|Drama,Stanley Kubrick,Keanu Reeves|Daniel Craig|Emma Stone|Gal Gadot,Hindi,UK,120,7.2,2296236,50.9,204.9,identity|time travel|survival|coming of age|war,A horror film featuring Keanu Reeves.,94.28
MV1484,Breakfast at Tiffany's,1993,Animation|Thriller,Quentin Tarantino,Tom Hanks|Chadwick Boseman|Saoirse Ronan,Japanese,Japan,166,6.2,604491,25.4,89.9,robot|dystopia|serial killer|identity,A animation film featuring Tom Hanks.,70.27
MV1485,Roman Holiday,1986,History,Quentin Tarantino,Saoirse Ronan|Benedict Cumberbatch|Joaquin Phoenix,Spanish,South Korea,129,9.1,2030082,145.3,823.3,superhero|conspiracy|coming of age,A history film featuring Saoirse Ronan.,84.07
MV1486,Sabrina,2005,Thriller|Drama|Fantasy,Wes Anderson,Robert Downey Jr|Paul Rudd|Jeremy Renner|Jennifer Lawrence,English,France,199,7.2,628603,152.3,437.6,dystopia|ambition|serial killer|revenge|robot,A thriller film featuring Robert Downey Jr.,94.9
MV1487,An Affair to Remember,2024,Mystery,Hayao Miyazaki,Tom Cruise|Natalie Portman|Meryl Streep|Emma Stone|Jeremy Renner,Korean,Germany,174,7.6,706678,182.3,386.7,loss|revenge|supernatural,A mystery film featuring Tom Cruise.,83.24
MV1488,Atonement,1971,Romance|Adventure,Denis Villeneuve,Daniel Craig|Chris Hemsworth|Florence Pugh|Adam Driver|Charlize Theron,Italian,Australia,139,7.5,1418558,38.4,69.8,supernatural|justice|corruption|superhero,A romance film featuring Daniel Craig.,44.34
MV1489,Never Let Me Go,2024,Fantasy|Mystery|Sci-Fi,Kathryn Bigelow,Will Smith|Natalie Portman|Robert De Niro|Chris Hemsworth|Tom Hanks,German,UK,148,8.3,2294778,34.4,131.8,survival|escape|dystopia|identity|freedom,A fantasy film featuring Will Smith.,79.92
MV1490,The Theory of Everything,2005,Drama|Thriller,Greta Gerwig,Charlize Theron|Florence Pugh|Adam Driver,German,USA,132,8.5,2138864,88.7,629.5,discovery|dystopia|sacrifice|revenge,A drama film featuring Charlize Theron.,91.02
MV1491,The Imitation Game,1996,Action,Steven Spielberg,Mark Ruffalo|Al Pacino|Jeremy Renner,Italian,Italy,106,9.1,1813633,76.3,595.2,based on true story|war|superhero,A action film featuring Mark Ruffalo.,21.6
MV1492,Eddie the Eagle,2010,Fantasy|Comedy,Federico Fellini,Al Pacino|Christian Bale|Saoirse Ronan|Ryan Gosling,French,France,149,5.9,2429835,236.4,1612.9,ambition|corruption|time travel|identity|betrayal,A fantasy film featuring Al Pacino.,18.39
MV1493,Rush,1997,Mystery,Wes Anderson,Will Smith|Brie Larson|Dustin Hoffman,French,Germany,88,8.3,557558,295.1,1551.8,justice|sacrifice|freedom|discovery,A mystery film featuring Will Smith.,27.44
MV1494,Bohemian Rhapsody,2023,Fantasy,Ingmar Bergman,Robert Downey Jr|Brad Pitt|Margot Robbie|Robert De Niro,Spanish,USA,166,9.2,443771,37.7,281.0,redemption|power|escape,A fantasy film featuring Robert Downey Jr.,33.58
MV1495,Rocketman,1981,Drama,Ryan Coogler,Emma Stone|Michael Fassbender|Natalie Portman|Daniel Craig,English,Germany,94,7.3,330078,67.0,244.5,robot|corruption|justice|discovery,A drama film featuring Emma Stone.,10.91
MV1496,Elvis,1981,Crime|Mystery|History,Martin Scorsese,Benedict Cumberbatch|Charlize Theron|Zendaya,English,France,151,8.3,520000,61.9,44.7,serial killer|detective|power,A crime film featuring Benedict Cumberbatch.,29.47
MV1497,Judy,1993,Thriller,Steven Spielberg,Scarlett Johansson|Ryan Gosling|Robert De Niro|Paul Rudd,Spanish,Japan,120,7.3,395749,107.8,499.8,alien|kingdom|superhero|detective,A thriller film featuring Scarlett Johansson.,95.17
MV1498,Judy and Punch,1982,Comedy|Thriller,Sofia Coppola,Natalie Portman|Tom Cruise|Joaquin Phoenix|Christian Bale,Korean,India,140,8.9,1787283,180.9,459.0,redemption|coming of age|superhero|loss,A comedy film featuring Natalie Portman.,61.04
MV1499,Downton Abbey,1993,History|Drama|Animation,Alfonso Cuaron,Denzel Washington|Idris Elba|Tom Cruise,German,Japan,162,8.6,2235070,108.9,78.9,time travel|superhero|justice,A history film featuring Denzel Washington.,42.2
MV1500,Downton Abbey A New Era,1974,Mystery,Akira Kurosawa,Morgan Freeman|Jennifer Lawrence|Matt Damon|Leonardo DiCaprio,Italian,USA,176,6.7,1961931,172.4,502.0,family|coming of age|escape,A mystery film featuring Morgan Freeman.,64.16
MV1501,The Crown,2003,Drama,Sofia Coppola,Keanu Reeves|Robert Downey Jr|Cate Blanchett|Gene Hackman|Chris Hemsworth,German,Germany,125,8.6,841103,63.2,412.1,survival|danger|dystopia|mystery,A drama film featuring Keanu Reeves.,21.17
MV1502,Victoria,1980,Horror|Crime|Sci-Fi,Ron Howard,Tom Hanks|Tom Hardy|Chris Hemsworth|Gene Hackman|Leonardo DiCaprio,Hindi,Japan,101,8.7,1699510,15.9,71.6,survival|heist|love|family|magic,A horror film featuring Tom Hanks.,18.56
MV1503,Outlander,2021,Fantasy|Romance,Sofia Coppola,Charlize Theron|Michael Fassbender|Robert De Niro|Jack Nicholson,Italian,India,163,5.7,1261764,210.5,822.9,mystery|supernatural|redemption|love|freedom,A fantasy film featuring Charlize Theron.,14.31
MV1504,Amélie,1970,Drama,Stanley Kubrick,Paul Rudd|Saoirse Ronan|Ryan Gosling|Christian Bale|Robert De Niro,Korean,Italy,189,8.9,30725,280.6,1967.0,survival|mystery|war|discovery,A drama film featuring Paul Rudd.,16.75
MV1505,The Intouchables,1991,Crime|Biography|Sci-Fi,Sofia Coppola,Christian Bale|Scarlett Johansson|Tom Cruise|Florence Pugh|Matt Damon,Spanish,Italy,195,6.1,2460020,266.9,2066.8,robot|mystery|serial killer|sacrifice,A crime film featuring Christian Bale.,62.01
MV1506,Midnight in Paris,2012,Romance|Horror,Greta Gerwig,Robert De Niro|Idris Elba|Tom Hardy,French,Italy,156,8.7,1026599,199.5,1199.9,family|kingdom|war,A romance film featuring Robert De Niro.,29.12
MV1507,Inglourious Basterds,2012,Animation,Ingmar Bergman,Daniel Craig|Natalie Portman|Benedict Cumberbatch,Korean,Australia,150,8.8,1317890,214.0,1158.7,redemption|friendship|freedom|supernatural|coming of age,A animation film featuring Daniel Craig.,97.76
MV1508,Django Unchained,2009,Thriller|Biography|Sci-Fi,Guillermo del Toro,Margot Robbie|Saoirse Ronan|Christian Bale,Japanese,UK,103,7.3,459517,224.8,518.0,justice|danger|love|magic,A thriller film featuring Margot Robbie.,69.57
MV1509,The Hateful Eight,1998,Romance|Drama,Ridley Scott,Saoirse Ronan|Emma Stone|Morgan Freeman|Michael Fassbender,German,Australia,127,5.7,1153320,114.1,99.1,superhero|loss|escape|based on true story,A romance film featuring Saoirse Ronan.,25.9
MV1510,Jackie Brown,1987,Crime|Animation|Adventure,Park Chan-wook,Chadwick Boseman|Brad Pitt|Chris Hemsworth,Korean,UK,113,5.9,159686,174.7,400.2,redemption|danger|freedom|based on true story|kingdom,A crime film featuring Chadwick Boseman.,28.51
MV1511,Reservoir Dogs,2020,Horror,Kathryn Bigelow,Keanu Reeves|Tom Hardy|Paul Rudd|Leonardo DiCaprio|Natalie Portman,Spanish,Australia,174,7.9,1290622,256.5,1451.7,time travel|family|corruption,A horror film featuring Keanu Reeves.,26.86
MV1512,Kill Bill,1999,Action,Greta Gerwig,Benedict Cumberbatch|Tom Hanks|Amy Adams|Idris Elba,French,France,171,8.4,50826,180.2,1400.4,revenge|kingdom|sacrifice|magic|mystery,A action film featuring Benedict Cumberbatch.,14.07
MV1513,Kill Bill Vol 2,1971,Mystery|Romance|Thriller,Alfonso Cuaron,Natalie Portman|Joaquin Phoenix|Jeremy Renner,Italian,India,147,8.3,2298894,80.9,335.6,alien|revenge|conspiracy|discovery,A mystery film featuring Natalie Portman.,73.91
MV1514,Natural Born Killers,2003,History|Crime|Animation,Denis Villeneuve,Chadwick Boseman|Al Pacino|Paul Rudd|Chris Evans,English,France,137,8.8,604052,110.4,80.8,superhero|supernatural|identity|betrayal|loss,A history film featuring Chadwick Boseman.,92.86
MV1515,True Romance,1994,Drama|Romance|Mystery,Hayao Miyazaki,Amy Adams|Idris Elba|Chadwick Boseman|Charlize Theron|Benedict Cumberbatch,German,Germany,120,6.7,182385,176.0,1014.4,mystery|superhero|alien|conspiracy|escape,A drama film featuring Amy Adams.,19.92
MV1516,Memories of Murder,1970,Mystery|Comedy,Jordan Peele,Morgan Freeman|Al Pacino|Tom Hardy|Will Smith|Jack Nicholson,Spanish,Japan,147,6.6,1246173,9.6,7.7,mystery|war|kingdom|discovery,A mystery film featuring Morgan Freeman.,10.46
MV1517,The Host,1992,History|Action|Biography,Ang Lee,Charlize Theron|Tom Hardy|Denzel Washington,Spanish,UK,176,6.5,835134,132.5,978.8,freedom|survival|magic|conspiracy,A history film featuring Charlize Theron.,32.39
MV1518,Burning,2013,Sci-Fi|History|Biography,David Fincher,Joaquin Phoenix|Keanu Reeves|Amy Adams|Gene Hackman,German,Italy,187,7.7,846791,78.8,285.4,discovery|betrayal|alien,A sci-fi film featuring Joaquin Phoenix.,59.12
MV1519,Okja,1994,Drama|Comedy,Hayao Miyazaki,Jennifer Lawrence|Denzel Washington|Chadwick Boseman|Brie Larson|Charlize Theron,Hindi,Italy,139,7.3,1730749,141.1,1036.3,dystopia|betrayal|friendship,A drama film featuring Jennifer Lawrence.,65.37
MV1520,Snowpiercer,1989,Crime,Akira Kurosawa,Will Smith|Dustin Hoffman|Gene Hackman,Japanese,USA,181,8.7,538213,123.9,67.5,alien|war|betrayal|danger|redemption,A crime film featuring Will Smith.,40.01
MV1521,I Saw the Devil,1976,Crime|Animation,Woody Allen,Matt Damon|Jeremy Renner|Tom Cruise,English,South Korea,151,6.0,2087458,45.2,326.0,power|discovery|revenge|kingdom|loss,A crime film featuring Matt Damon.,20.32
MV1522,A Tale of Two Sisters,1970,Crime,Denis Villeneuve,Natalie Portman|Viola Davis|Emma Stone|Zendaya|Tom Hanks,Hindi,Germany,92,9.0,1267971,124.3,978.3,ambition|robot|mystery,A crime film featuring Natalie Portman.,48.91
MV1523,The Wailing,2010,Comedy,Wes Anderson,Robert Downey Jr|Viola Davis|Christian Bale|Denzel Washington|Jeremy Renner,Korean,India,146,6.6,429512,287.9,1208.4,danger|based on true story|coming of age|redemption|alien,A comedy film featuring Robert Downey Jr.,47.52
MV1524,Oldboy,1997,Action,Kathryn Bigelow,Matt Damon|Gene Hackman|Jessica Chastain|Leonardo DiCaprio,Japanese,USA,167,8.0,1874281,17.6,128.5,alien|danger|revenge,A action film featuring Matt Damon.,98.36
MV1525,Mother,1992,History|Adventure|Thriller,Billy Wilder,Al Pacino|Jessica Chastain|Denzel Washington|Cate Blanchett|Amy Adams,Spanish,Italy,168,8.2,1433089,140.5,975.1,danger|discovery|based on true story,A history film featuring Al Pacino.,16.14
MV1526,Secret Sunshine,2023,Animation|Sci-Fi|History,Bong Joon-ho,Brie Larson|Denzel Washington|Robert Downey Jr|Al Pacino|Idris Elba,Spanish,Italy,160,9.1,1470017,177.4,1192.9,survival|love|corruption,A animation film featuring Brie Larson.,30.85
MV1527,Poetry,2012,Animation,Greta Gerwig,Ryan Gosling|Paul Rudd|Viola Davis|Natalie Portman,Spanish,Germany,181,9.2,279986,23.3,55.4,family|robot|supernatural,A animation film featuring Ryan Gosling.,64.59
MV1528,Pieta,2023,Comedy,Stanley Kubrick,Gal Gadot|Timothée Chalamet|Jessica Chastain,Spanish,Australia,110,6.2,2069835,134.1,354.8,corruption|superhero|serial killer,A comedy film featuring Gal Gadot.,82.78
MV1529,Oasis,1982,Crime,Steven Spielberg,Robert Downey Jr|Natalie Portman|Emma Stone|Meryl Streep|Scarlett Johansson,English,Italy,184,7.1,2302526,260.0,794.4,serial killer|kingdom|loss|identity|magic,A crime film featuring Robert Downey Jr.,55.08
MV1530,Crouching Tiger Hidden Dragon,1992,Adventure|Comedy|Drama,Hayao Miyazaki,Chris Evans|Jessica Chastain|Cate Blanchett|Gene Hackman,French,France,185,7.5,433259,39.8,88.7,heist|love|freedom|escape|ambition,A adventure film featuring Chris Evans.,45.14
MV1531,Hero,1992,History,Alfonso Cuaron,Cate Blanchett|Dustin Hoffman|Gene Hackman|Viola Davis,Japanese,Germany,164,5.7,475041,176.9,1331.5,love|survival|heist|dystopia,A history film featuring Cate Blanchett.,33.48
MV1532,House of Flying Daggers,1991,Comedy,Tim Burton,Paul Rudd|Benedict Cumberbatch|Robert Downey Jr|Brad Pitt|Viola Davis,Hindi,UK,188,9.1,158319,107.0,110.3,betrayal|magic|friendship|danger,A comedy film featuring Paul Rudd.,75.1
MV1533,Raise the Red Lantern,1976,Animation,Clint Eastwood,Charlize Theron|Saoirse Ronan|Zendaya|Joaquin Phoenix|Ryan Gosling,English,USA,88,8.4,832814,162.6,1130.4,love|magic|war|coming of age|friendship,A animation film featuring Charlize Theron.,48.67
MV1534,Farewell My Concubine,1997,Comedy|Drama|Animation,Denis Villeneuve,Mark Ruffalo|Charlize Theron|Jake Gyllenhaal|Benedict Cumberbatch|Saoirse Ronan,English,South Korea,114,5.8,52151,72.0,439.6,survival|revenge|sacrifice|war|family,A comedy film featuring Mark Ruffalo.,15.1
MV1535,In the Mood for Love,1998,Romance,Martin Scorsese,Charlize Theron|Keanu Reeves|Chris Hemsworth|Viola Davis,Japanese,France,162,7.0,523283,198.7,213.2,identity|kingdom|conspiracy|freedom|robot,A romance film featuring Charlize Theron.,74.18
MV1536,Chungking Express,1993,Romance|Mystery|Thriller,Sofia Coppola,Gal Gadot|Dustin Hoffman|Denzel Washington|Natalie Portman,English,Italy,200,7.1,2049302,87.5,177.3,serial killer|freedom|discovery,A romance film featuring Gal Gadot.,76.77
MV1537,Happy Together,1983,Horror,Wes Anderson,Viola Davis|Gal Gadot|Timothée Chalamet,Hindi,UK,87,7.4,151583,84.7,416.0,betrayal|war|danger|coming of age,A horror film featuring Viola Davis.,54.58
MV1538,2046,1994,Animation|Action,Clint Eastwood,Jessica Chastain|Amy Adams|Robert Downey Jr,German,Australia,91,8.0,141307,164.8,512.3,heist|ambition|identity,A animation film featuring Jessica Chastain.,78.15
MV1539,The Grandmaster,1991,History|Crime|Sci-Fi,Park Chan-wook,Jeremy Renner|Brad Pitt|Natalie Portman|Jack Nicholson|Jessica Chastain,Japanese,Australia,144,7.1,2393635,231.9,568.3,alien|sacrifice|friendship|revenge,A history film featuring Jeremy Renner.,35.26
MV1540,Spirited Away,2013,Drama|Thriller,Kathryn Bigelow,Gene Hackman|Michael Fassbender|Meryl Streep|Will Smith,Japanese,Italy,119,8.0,61754,41.7,198.6,ambition|justice|robot|alien,A drama film featuring Gene Hackman.,11.55
MV1541,My Neighbor Totoro,1970,Action|Horror,Greta Gerwig,Jack Nicholson|Emma Stone|Adam Driver|Brad Pitt|Tom Cruise,French,Japan,199,7.8,1327122,286.2,1088.5,danger|ambition|kingdom|friendship,A action film featuring Jack Nicholson.,30.47
MV1542,Princess Mononoke,1981,History,Quentin Tarantino,Matt Damon|Chris Hemsworth|Meryl Streep,Spanish,Australia,195,7.2,1340997,17.4,102.3,ambition|love|conspiracy,A history film featuring Matt Damon.,58.64
MV1543,Nausicaa,1972,Thriller|Horror|Drama,James Cameron,Timothée Chalamet|Matt Damon|Denzel Washington|Cate Blanchett|Viola Davis,Korean,Italy,158,6.9,1754703,26.1,96.5,power|love|time travel|supernatural,A thriller film featuring Timothée Chalamet.,40.15
MV1544,Castle in the Sky,1996,Horror|Animation|Romance,Steven Spielberg,Mark Ruffalo|Meryl Streep|Tom Hardy,Spanish,USA,98,7.8,1323260,155.7,989.7,conspiracy|identity|coming of age|survival|power,A horror film featuring Mark Ruffalo.,44.3
MV1545,Howls Moving Castle,2011,Drama,Clint Eastwood,Denzel Washington|Gene Hackman|Chris Evans|Jack Nicholson|Paul Rudd,German,Australia,178,6.0,2223570,240.5,1215.3,serial killer|robot|time travel|danger|loss,A drama film featuring Denzel Washington.,85.24
MV1546,Ponyo,1988,Horror,Ron Howard,Ryan Gosling|Florence Pugh|Jennifer Lawrence|Jeremy Renner,French,South Korea,141,8.3,1729353,111.8,351.0,family|supernatural|magic|freedom|robot,A horror film featuring Ryan Gosling.,80.77
MV1547,The Wind Rises,1984,History|Comedy|Adventure,Ron Howard,Chadwick Boseman|Tom Cruise|Robert Downey Jr|Scarlett Johansson,Japanese,Japan,128,6.7,351860,125.5,538.1,kingdom|loss|justice,A history film featuring Chadwick Boseman.,88.88
MV1548,Grave of the Fireflies,1970,Drama,Wong Kar-wai,Jack Nicholson|Brie Larson|Zendaya|Jeremy Renner,French,France,196,5.6,1819506,12.1,21.2,friendship|detective|serial killer,A drama film featuring Jack Nicholson.,92.68
MV1549,Only Yesterday,1997,Comedy|Sci-Fi,Ron Howard,Tom Hardy|Matt Damon|Benedict Cumberbatch|Tom Cruise|Keanu Reeves,French,USA,94,8.3,1498800,285.2,2090.5,robot|superhero|escape|magic|friendship,A comedy film featuring Tom Hardy.,76.01
MV1550,Pom Poko,2016,History|Adventure|Drama,Wes Anderson,Tom Cruise|Mark Ruffalo|Chadwick Boseman,Hindi,Germany,126,7.2,2143504,218.1,565.9,freedom|discovery|kingdom,A history film featuring Tom Cruise.,40.7
MV1551,Whisper of the Heart,2006,Adventure|Crime|History,Park Chan-wook,Jennifer Lawrence|Jessica Chastain|Amy Adams|Morgan Freeman,English,South Korea,140,7.5,2422302,264.5,755.9,escape|corruption|mystery|danger,A adventure film featuring Jennifer Lawrence.,53.8
MV1552,Your Name,1984,Romance,Ang Lee,Natalie Portman|Ryan Gosling|Robert Downey Jr|Margot Robbie|Morgan Freeman,French,South Korea,155,8.7,718218,13.1,95.2,loss|revenge|kingdom|love|supernatural,A romance film featuring Natalie Portman.,28.28
MV1553,A Silent Voice,2006,Fantasy|Animation,Peter Jackson,Tom Hardy|Matt Damon|Brie Larson|Timothée Chalamet,German,India,118,5.8,583856,298.0,1784.2,conspiracy|betrayal|freedom,A fantasy film featuring Tom Hardy.,75.46
MV1554,Weathering with You,1990,Adventure,Woody Allen,Florence Pugh|Chris Evans|Jeremy Renner|Denzel Washington,French,Italy,199,9.0,1827717,34.6,200.3,time travel|loss|survival|revenge|sacrifice,A adventure film featuring Florence Pugh.,22.32
MV1555,I Want to Eat Your Pancreas,1994,Mystery,Guillermo del Toro,Zendaya|Morgan Freeman|Daniel Craig|Amy Adams,Hindi,Japan,101,6.3,382083,285.5,1978.1,identity|revenge|superhero|family|kingdom,A mystery film featuring Zendaya.,60.2
MV1556,Wolf Children,1983,Comedy|Action|Sci-Fi,Ang Lee,Jessica Chastain|Chris Evans|Tom Cruise|Viola Davis|Charlize Theron,Hindi,Australia,169,9.1,1268713,253.0,1786.9,kingdom|based on true story|conspiracy|magic|escape,A comedy film featuring Jessica Chastain.,18.69
MV1557,The Girl Who Leapt Through Time,1977,Sci-Fi|Animation,Stanley Kubrick,Robert Downey Jr|Saoirse Ronan|Matt Damon,Spanish,India,125,8.0,1467850,210.6,1218.6,kingdom|dystopia|sacrifice|love,A sci-fi film featuring Robert Downey Jr.,36.18
MV1558,Summer Wars,2002,History,Wong Kar-wai,Jack Nicholson|Jennifer Lawrence|Idris Elba,Italian,Germany,135,8.6,1793415,122.6,900.2,kingdom|freedom|heist|survival,A history film featuring Jack Nicholson.,37.77
MV1560,The Lion King 2019,2011,Thriller|Crime,Bong Joon-ho,Matt Damon|Cate Blanchett|Chris Hemsworth,English,USA,96,6.5,1616701,161.6,929.8,discovery|sacrifice|redemption,A thriller film featuring Matt Damon.,47.95
MV1561,Aladdin 2019,1987,History|Sci-Fi,Tim Burton,Ryan Gosling|Keanu Reeves|Robert De Niro,English,USA,193,7.7,357982,284.3,1269.5,sacrifice|corruption|loss,A history film featuring Ryan Gosling.,13.84
MV1562,The Jungle Book,1960,Thriller|Horror,Ridley Scott,Idris Elba|Jack Nicholson|Natalie Portman|Joaquin Phoenix,English,USA,144,9.2,1509568,43.1,329.4,betrayal|supernatural|based on true story|freedom|discovery,A thriller film featuring Idris Elba.,93.24
MV1563,Cinderella,1982,Mystery|Comedy|Action,Denis Villeneuve,Robert De Niro|Viola Davis|Keanu Reeves,English,USA,189,7.1,1794341,191.4,300.8,revenge|loss|corruption|family|ambition,A mystery film featuring Robert De Niro.,46.48
MV1564,Maleficent,1967,Thriller|Animation|Romance,Greta Gerwig,Amy Adams|Will Smith|Viola Davis,English,USA,92,6.0,640991,184.4,656.9,war|family|power,A thriller film featuring Amy Adams.,25.67
MV1565,Maleficent Mistress of Evil,1982,Comedy|Thriller,Stanley Kubrick,Robert Downey Jr|Matt Damon|Al Pacino|Scarlett Johansson,English,USA,100,8.8,1527090,59.9,62.5,revenge|escape|dystopia|love,A comedy film featuring Robert Downey Jr.,40.37
MV1566,Dumbo,2008,Horror|Biography,Greta Gerwig,Emma Stone|Denzel Washington|Amy Adams|Margot Robbie,English,USA,96,6.2,167674,277.3,1639.5,coming of age|freedom|mystery|power,A horror film featuring Emma Stone.,86.82
MV1567,Christopher Robin,1988,Fantasy|Romance|Drama,Stanley Kubrick,Chris Hemsworth|Robert Downey Jr|Will Smith,English,USA,171,8.2,1618744,92.4,567.0,freedom|identity|friendship,A fantasy film featuring Chris Hemsworth.,16.27
MV1568,Pinocchio,1997,History|Horror|Animation,Peter Jackson,Emma Stone|Jack Nicholson|Morgan Freeman|Keanu Reeves,English,USA,190,7.8,1194013,116.8,652.6,heist|conspiracy|freedom|redemption|loss,A history film featuring Emma Stone.,40.32
MV1569,Peter Pan,1985,Action|Mystery,Hayao Miyazaki,Morgan Freeman|Al Pacino|Natalie Portman|Jack Nicholson|Keanu Reeves,English,USA,170,6.2,1104642,198.9,1207.8,mystery|identity|justice|heist|loss,A action film featuring Morgan Freeman.,10.33
MV1570,Alice in Wonderland,2024,Thriller|Action|Adventure,Francis Ford Coppola,Chris Evans|Robert De Niro|Idris Elba|Robert Downey Jr|Ryan Gosling,English,USA,111,6.5,1758341,143.1,641.5,coming of age|time travel|dystopia|discovery|power,A thriller film featuring Chris Evans.,28.03
MV1571,Alice Through the Looking Glass,1962,Biography,Francis Ford Coppola,Tom Hardy|Tom Hanks|Emma Stone,English,USA,123,6.9,2347186,189.8,1106.9,power|redemption|coming of age|war|based on true story,A biography film featuring Tom Hardy.,45.52
MV1572,Into the Woods,1982,Animation|Horror,Peter Jackson,Jack Nicholson|Ryan Gosling|Al Pacino,English,USA,193,8.1,1641677,128.4,983.2,justice|friendship|redemption,A animation film featuring Jack Nicholson.,34.62
MV1573,Beauty and the Beast 2017,2008,History,David Lynch,Jack Nicholson|Tom Cruise|Gene Hackman|Viola Davis|Keanu Reeves,English,USA,106,9.2,2239958,75.7,298.9,war|corruption|based on true story,A history film featuring Jack Nicholson.,54.47
MV1574,The Little Mermaid 2023,2002,Fantasy|Action|Crime,Sofia Coppola,Leonardo DiCaprio|Tom Hardy|Christian Bale|Emma Stone|Scarlett Johansson,English,USA,106,6.0,209180,122.2,104.9,mystery|danger|coming of age|power|betrayal,A fantasy film featuring Leonardo DiCaprio.,85.41
MV1575,Snow White and the Huntsman,1967,Biography|Sci-Fi|Thriller,Guillermo del Toro,Viola Davis|Robert De Niro|Scarlett Johansson,English,USA,120,8.0,306308,170.1,338.0,betrayal|conspiracy|justice|time travel|dystopia,A biography film featuring Viola Davis.,58.15
MV1576,Oz the Great and Powerful,1974,Comedy|History|Biography,Ridley Scott,Chris Hemsworth|Idris Elba|Tom Cruise,English,USA,133,6.1,981218,186.4,1156.5,betrayal|corruption|coming of age|love|based on true story,A comedy film featuring Chris Hemsworth.,66.26
MV1577,Wicked,1984,Comedy|Fantasy,Denis Villeneuve,Viola Davis|Tom Cruise|Idris Elba,English,USA,178,9.0,979279,116.2,652.6,based on true story|mystery|escape,A comedy film featuring Viola Davis.,49.95
MV1578,Les Miserables,1970,History,Alfonso Cuaron,Amy Adams|Scarlett Johansson|Christian Bale|Tom Hardy,English,USA,90,7.7,95480,93.7,158.5,power|based on true story|danger,A history film featuring Amy Adams.,36.62
MV1579,Moulin Rouge,1975,Sci-Fi|Biography,James Cameron,Amy Adams|Robert De Niro|Joaquin Phoenix,English,USA,172,6.7,1413138,200.9,1314.1,loss|dystopia|friendship,A sci-fi film featuring Amy Adams.,64.92
MV1580,Chicago,1979,Mystery|Action|Romance,Greta Gerwig,Idris Elba|Will Smith|Jack Nicholson|Chris Hemsworth,English,USA,114,6.2,1714061,297.5,622.1,friendship|betrayal|dystopia|escape|war,A mystery film featuring Idris Elba.,49.12
MV1581,Black Swan,1963,Comedy,Bong Joon-ho,Morgan Freeman|Tom Hanks|Jack Nicholson|Scarlett Johansson|Robert De Niro,English,USA,159,8.4,634307,5.9,31.4,loss|freedom|survival|betrayal|escape,A comedy film featuring Morgan Freeman.,31.0
MV1582,Taron Egerton,2015,Animation,Ridley Scott,Idris Elba|Robert De Niro|Matt Damon|Chris Evans,English,USA,158,7.3,431346,133.7,269.1,family|sacrifice|supernatural,A animation film featuring Idris Elba.,90.77
MV1583,Ray,1982,Romance|Comedy|Mystery,Coen Brothers,Meryl Streep|Matt Damon|Idris Elba|Keanu Reeves|Will Smith,English,USA,138,7.0,2364692,26.4,62.8,corruption|sacrifice|redemption|war|based on true story,A romance film featuring Meryl Streep.,66.51
MV1584,Walk the Line,1964,Action|Horror,Guillermo del Toro,Keanu Reeves|Morgan Freeman|Robert De Niro,English,USA,119,8.9,1079196,8.0,35.8,supernatural|justice|war,A action film featuring Keanu Reeves.,24.34
MV1585,Straight Outta Compton,2009,Fantasy,Francis Ford Coppola,Scarlett Johansson|Natalie Portman|Ryan Gosling|Tom Hanks|Leonardo DiCaprio,English,USA,130,6.4,338497,251.3,841.1,corruption|loss|mystery|danger,A fantasy film featuring Scarlett Johansson.,23.81
MV1586,8 Mile,1969,Action,Bong Joon-ho,Matt Damon|Christian Bale|Joaquin Phoenix,English,USA,117,8.4,305524,195.3,733.4,identity|survival|conspiracy|supernatural|justice,A action film featuring Matt Damon.,54.75
MV1587,Eminem,2008,Mystery|Romance|Horror,Hayao Miyazaki,Scarlett Johansson|Idris Elba|Matt Damon,English,USA,93,9.0,931514,83.8,432.1,power|discovery|mystery|redemption,A mystery film featuring Scarlett Johansson.,49.8
MV1588,8 Mile Road,2016,Action|Crime|Fantasy,Ang Lee,Chris Hemsworth|Jake Gyllenhaal|Brad Pitt,English,USA,179,5.6,2082765,230.5,1674.8,freedom|identity|based on true story|coming of age|corruption,A action film featuring Chris Hemsworth.,55.87
MV1589,The Social Network,1990,Fantasy|Adventure|Drama,Kathryn Bigelow,Chris Hemsworth|Natalie Portman|Meryl Streep|Tom Hardy,English,USA,120,7.2,2065559,104.9,520.8,revenge|love|escape|survival|time travel,A fantasy film featuring Chris Hemsworth.,21.67
MV1590,The Big Short,2012,Sci-Fi,Steven Spielberg,Brad Pitt|Robert Downey Jr|Christian Bale,English,USA,112,6.3,458455,8.8,32.8,betrayal|dystopia|family|coming of age,A sci-fi film featuring Brad Pitt.,72.16
MV1591,Moneyball,1982,Sci-Fi|Drama|Romance,Bong Joon-ho,Jake Gyllenhaal|Tom Cruise|Brad Pitt|Meryl Streep,English,USA,119,9.1,1284602,78.8,622.5,coming of age|friendship|supernatural,A sci-fi film featuring Jake Gyllenhaal.,21.13
